Day,Minute,Outdoor (Zone - 0) Occupant,Bedroom (Zone - 1) Occupant,Livingroom (Zone - 2) Occupant,Kitchen (Zone - 3) Occupant,Bathroom (Zone - 4) Occupant
14,455,2,0,0,0,0
14,456,2,0,0,0,0
14,457,2,0,0,0,0
14,458,2,0,0,0,0
14,459,2,0,0,0,0
14,460,2,0,0,0,0
14,461,2,0,0,0,0
14,462,2,0,0,0,0
14,463,2,0,0,0,0
14,464,2,0,0,0,0
14,465,2,0,0,0,0
14,466,2,0,0,0,0
14,467,2,0,0,0,0
14,468,2,0,0,0,0
14,469,2,0,0,0,0
14,470,2,0,0,0,0
14,471,2,0,0,0,0
14,472,2,0,0,0,0
14,473,2,0,0,0,0
14,474,2,0,0,0,0
14,475,2,0,0,0,0
14,476,2,0,0,0,0
14,477,2,0,0,0,0
14,478,2,0,0,0,0
14,479,2,0,0,0,0
14,480,2,0,0,0,0
14,481,2,0,0,0,0
14,482,2,0,0,0,0
14,483,2,0,0,0,0
14,484,2,0,0,0,0
14,485,2,0,0,0,0
14,486,2,0,0,0,0
14,487,2,0,0,0,0
14,488,2,0,0,0,0
14,489,2,0,0,0,0
14,490,2,0,0,0,0
14,491,2,0,0,0,0
14,492,2,0,0,0,0
14,493,2,0,0,0,0
14,494,2,0,0,0,0
14,495,2,0,0,0,0
14,496,2,0,0,0,0
14,497,2,0,0,0,0
14,498,2,0,0,0,0
14,499,2,0,0,0,0
14,500,2,0,0,0,0
14,501,2,0,0,0,0
14,502,2,0,0,0,0
14,503,2,0,0,0,0
14,504,2,0,0,0,0
14,505,2,0,0,0,0
14,506,2,0,0,0,0
14,507,2,0,0,0,0
14,508,2,0,0,0,0
14,509,2,0,0,0,0
14,510,1,0,0,1,0
14,511,1,1,0,0,0
14,512,1,0,1,0,0
14,513,1,0,1,0,0
14,514,1,0,1,0,0
14,515,0,0,0,1,1
14,516,0,0,1,1,0
14,517,0,0,1,1,0
14,518,0,0,1,1,0
14,519,0,0,1,1,0
14,520,0,0,1,1,0
14,521,0,0,2,0,0
14,522,0,0,2,0,0
14,523,0,0,2,0,0
14,524,0,1,0,1,0
14,525,0,1,0,1,0
14,526,0,1,0,1,0
14,527,0,1,0,1,0
14,528,0,1,0,1,0
14,529,0,1,0,1,0
14,530,0,1,0,1,0
14,531,0,1,0,1,0
14,532,0,0,0,2,0
14,533,0,0,0,2,0
14,534,0,0,0,2,0
14,535,2,0,0,0,0
14,536,2,0,0,0,0
14,537,2,0,0,0,0
14,538,2,0,0,0,0
14,539,2,0,0,0,0
14,540,2,0,0,0,0
14,541,2,0,0,0,0
14,542,2,0,0,0,0
14,543,2,0,0,0,0
14,544,2,0,0,0,0
14,545,2,0,0,0,0
14,546,2,0,0,0,0
14,547,2,0,0,0,0
14,548,2,0,0,0,0
14,549,2,0,0,0,0
14,550,2,0,0,0,0
14,551,2,0,0,0,0
14,552,2,0,0,0,0
14,553,2,0,0,0,0
14,554,2,0,0,0,0
14,555,2,0,0,0,0
14,556,2,0,0,0,0
14,557,2,0,0,0,0
14,558,2,0,0,0,0
14,559,2,0,0,0,0
14,560,2,0,0,0,0
14,561,2,0,0,0,0
14,562,2,0,0,0,0
14,563,2,0,0,0,0
14,564,2,0,0,0,0
14,565,2,0,0,0,0
14,566,2,0,0,0,0
14,567,2,0,0,0,0
14,568,2,0,0,0,0
14,569,2,0,0,0,0
14,570,2,0,0,0,0
14,571,2,0,0,0,0
14,572,2,0,0,0,0
14,573,2,0,0,0,0
14,574,2,0,0,0,0
14,575,2,0,0,0,0
14,576,2,0,0,0,0
14,577,2,0,0,0,0
14,578,2,0,0,0,0
14,579,2,0,0,0,0
14,580,2,0,0,0,0
14,581,2,0,0,0,0
14,582,2,0,0,0,0
14,583,2,0,0,0,0
14,584,2,0,0,0,0
14,585,2,0,0,0,0
14,586,2,0,0,0,0
14,587,2,0,0,0,0
14,588,2,0,0,0,0
14,589,2,0,0,0,0
14,590,2,0,0,0,0
14,591,2,0,0,0,0
14,592,2,0,0,0,0
14,593,2,0,0,0,0
14,594,2,0,0,0,0
14,595,2,0,0,0,0
14,596,2,0,0,0,0
14,597,2,0,0,0,0
14,598,2,0,0,0,0
14,599,2,0,0,0,0
14,600,2,0,0,0,0
14,601,2,0,0,0,0
14,602,2,0,0,0,0
14,603,2,0,0,0,0
14,604,2,0,0,0,0
14,605,2,0,0,0,0
14,606,2,0,0,0,0
14,607,2,0,0,0,0
14,608,2,0,0,0,0
14,609,2,0,0,0,0
14,610,2,0,0,0,0
14,611,2,0,0,0,0
14,612,2,0,0,0,0
14,613,2,0,0,0,0
14,614,2,0,0,0,0
14,615,2,0,0,0,0
14,616,2,0,0,0,0
14,617,2,0,0,0,0
14,618,2,0,0,0,0
14,619,2,0,0,0,0
14,620,2,0,0,0,0
14,621,2,0,0,0,0
14,622,2,0,0,0,0
14,623,2,0,0,0,0
14,624,2,0,0,0,0
14,625,2,0,0,0,0
14,626,2,0,0,0,0
14,627,2,0,0,0,0
14,628,2,0,0,0,0
14,629,2,0,0,0,0
14,630,2,0,0,0,0
14,631,2,0,0,0,0
14,632,2,0,0,0,0
14,633,2,0,0,0,0
14,634,2,0,0,0,0
14,635,2,0,0,0,0
14,636,2,0,0,0,0
14,637,2,0,0,0,0
14,638,2,0,0,0,0
14,639,2,0,0,0,0
14,640,2,0,0,0,0
14,641,2,0,0,0,0
14,642,2,0,0,0,0
14,643,2,0,0,0,0
14,644,2,0,0,0,0
14,645,2,0,0,0,0
14,646,2,0,0,0,0
14,647,2,0,0,0,0
14,648,2,0,0,0,0
14,649,2,0,0,0,0
14,650,2,0,0,0,0
14,651,2,0,0,0,0
14,652,2,0,0,0,0
14,653,2,0,0,0,0
14,654,2,0,0,0,0
14,655,2,0,0,0,0
14,656,2,0,0,0,0
14,657,2,0,0,0,0
14,658,2,0,0,0,0
14,659,2,0,0,0,0
14,660,2,0,0,0,0
14,661,2,0,0,0,0
14,662,2,0,0,0,0
14,663,2,0,0,0,0
14,664,2,0,0,0,0
14,665,2,0,0,0,0
14,666,2,0,0,0,0
14,667,2,0,0,0,0
14,668,2,0,0,0,0
14,669,2,0,0,0,0
14,670,2,0,0,0,0
14,671,2,0,0,0,0
14,672,2,0,0,0,0
14,673,2,0,0,0,0
14,674,2,0,0,0,0
14,675,2,0,0,0,0
14,676,2,0,0,0,0
14,677,2,0,0,0,0
14,678,2,0,0,0,0
14,679,2,0,0,0,0
14,680,2,0,0,0,0
14,681,2,0,0,0,0
14,682,2,0,0,0,0
14,683,2,0,0,0,0
14,684,2,0,0,0,0
14,685,2,0,0,0,0
14,686,2,0,0,0,0
14,687,2,0,0,0,0
14,688,2,0,0,0,0
14,689,2,0,0,0,0
14,690,2,0,0,0,0
14,691,2,0,0,0,0
14,692,2,0,0,0,0
14,693,2,0,0,0,0
14,694,2,0,0,0,0
14,695,2,0,0,0,0
14,696,2,0,0,0,0
14,697,2,0,0,0,0
14,698,2,0,0,0,0
14,699,2,0,0,0,0
14,700,2,0,0,0,0
14,701,2,0,0,0,0
14,702,2,0,0,0,0
14,703,2,0,0,0,0
14,704,2,0,0,0,0
14,705,2,0,0,0,0
14,706,2,0,0,0,0
14,707,2,0,0,0,0
14,708,2,0,0,0,0
14,709,2,0,0,0,0
14,710,2,0,0,0,0
14,711,2,0,0,0,0
14,712,2,0,0,0,0
14,713,2,0,0,0,0
14,714,2,0,0,0,0
14,715,2,0,0,0,0
14,716,2,0,0,0,0
14,717,2,0,0,0,0
14,718,2,0,0,0,0
14,719,2,0,0,0,0
14,720,2,0,0,0,0
14,721,2,0,0,0,0
14,722,2,0,0,0,0
14,723,2,0,0,0,0
14,724,2,0,0,0,0
14,725,2,0,0,0,0
14,726,2,0,0,0,0
14,727,2,0,0,0,0
14,728,2,0,0,0,0
14,729,2,0,0,0,0
14,730,2,0,0,0,0
14,731,2,0,0,0,0
14,732,2,0,0,0,0
14,733,2,0,0,0,0
14,734,2,0,0,0,0
14,735,2,0,0,0,0
14,736,2,0,0,0,0
14,737,2,0,0,0,0
14,738,2,0,0,0,0
14,739,2,0,0,0,0
14,740,2,0,0,0,0
14,741,2,0,0,0,0
14,742,2,0,0,0,0
14,743,2,0,0,0,0
14,744,2,0,0,0,0
14,745,2,0,0,0,0
14,746,2,0,0,0,0
14,747,2,0,0,0,0
14,748,2,0,0,0,0
14,749,2,0,0,0,0
14,750,2,0,0,0,0
14,751,2,0,0,0,0
14,752,2,0,0,0,0
14,753,2,0,0,0,0
14,754,2,0,0,0,0
14,755,2,0,0,0,0
14,756,2,0,0,0,0
14,757,2,0,0,0,0
14,758,2,0,0,0,0
14,759,2,0,0,0,0
14,760,2,0,0,0,0
14,761,2,0,0,0,0
14,762,2,0,0,0,0
14,763,2,0,0,0,0
14,764,2,0,0,0,0
14,765,2,0,0,0,0
14,766,2,0,0,0,0
14,767,2,0,0,0,0
14,768,2,0,0,0,0
14,769,2,0,0,0,0
14,770,2,0,0,0,0
14,771,2,0,0,0,0
14,772,2,0,0,0,0
14,773,2,0,0,0,0
14,774,2,0,0,0,0
14,775,2,0,0,0,0
14,776,2,0,0,0,0
14,777,2,0,0,0,0
14,778,2,0,0,0,0
14,779,2,0,0,0,0
14,780,2,0,0,0,0
14,781,2,0,0,0,0
14,782,2,0,0,0,0
14,783,2,0,0,0,0
14,784,2,0,0,0,0
14,785,2,0,0,0,0
14,786,2,0,0,0,0
14,787,2,0,0,0,0
14,788,2,0,0,0,0
14,789,2,0,0,0,0
14,790,2,0,0,0,0
14,791,2,0,0,0,0
14,792,2,0,0,0,0
14,793,2,0,0,0,0
14,794,2,0,0,0,0
14,795,2,0,0,0,0
14,796,2,0,0,0,0
14,797,2,0,0,0,0
14,798,2,0,0,0,0
14,799,2,0,0,0,0
14,800,2,0,0,0,0
14,801,2,0,0,0,0
14,802,2,0,0,0,0
14,803,2,0,0,0,0
14,804,2,0,0,0,0
14,805,2,0,0,0,0
14,806,2,0,0,0,0
14,807,2,0,0,0,0
14,808,2,0,0,0,0
14,809,2,0,0,0,0
14,810,2,0,0,0,0
14,811,2,0,0,0,0
14,812,2,0,0,0,0
14,813,2,0,0,0,0
14,814,2,0,0,0,0
14,815,2,0,0,0,0
14,816,2,0,0,0,0
14,817,2,0,0,0,0
14,818,2,0,0,0,0
14,819,2,0,0,0,0
14,820,2,0,0,0,0
14,821,2,0,0,0,0
14,822,2,0,0,0,0
14,823,2,0,0,0,0
14,824,2,0,0,0,0
14,825,2,0,0,0,0
14,826,2,0,0,0,0
14,827,2,0,0,0,0
14,828,2,0,0,0,0
14,829,2,0,0,0,0
14,830,2,0,0,0,0
14,831,2,0,0,0,0
14,832,2,0,0,0,0
14,833,2,0,0,0,0
14,834,2,0,0,0,0
14,835,2,0,0,0,0
14,836,2,0,0,0,0
14,837,2,0,0,0,0
14,838,2,0,0,0,0
14,839,2,0,0,0,0
14,840,2,0,0,0,0
14,841,2,0,0,0,0
14,842,2,0,0,0,0
14,843,2,0,0,0,0
14,844,2,0,0,0,0
14,845,2,0,0,0,0
14,846,2,0,0,0,0
14,847,2,0,0,0,0
14,848,2,0,0,0,0
14,849,2,0,0,0,0
14,850,2,0,0,0,0
14,851,2,0,0,0,0
14,852,2,0,0,0,0
14,853,2,0,0,0,0
14,854,2,0,0,0,0
14,855,2,0,0,0,0
14,856,2,0,0,0,0
14,857,2,0,0,0,0
14,858,2,0,0,0,0
14,859,2,0,0,0,0
14,860,2,0,0,0,0
14,861,2,0,0,0,0
14,862,2,0,0,0,0
14,863,2,0,0,0,0
14,864,2,0,0,0,0
14,865,2,0,0,0,0
14,866,2,0,0,0,0
14,867,2,0,0,0,0
14,868,2,0,0,0,0
14,869,2,0,0,0,0
14,870,2,0,0,0,0
14,871,2,0,0,0,0
14,872,2,0,0,0,0
14,873,2,0,0,0,0
14,874,2,0,0,0,0
14,875,2,0,0,0,0
14,876,2,0,0,0,0
14,877,2,0,0,0,0
14,878,2,0,0,0,0
14,879,2,0,0,0,0
14,880,2,0,0,0,0
14,881,2,0,0,0,0
14,882,2,0,0,0,0
14,883,2,0,0,0,0
14,884,2,0,0,0,0
14,885,2,0,0,0,0
14,886,2,0,0,0,0
14,887,2,0,0,0,0
14,888,2,0,0,0,0
14,889,2,0,0,0,0
14,890,2,0,0,0,0
14,891,2,0,0,0,0
14,892,2,0,0,0,0
14,893,2,0,0,0,0
14,894,2,0,0,0,0
14,895,2,0,0,0,0
14,896,2,0,0,0,0
14,897,2,0,0,0,0
14,898,2,0,0,0,0
14,899,2,0,0,0,0
14,900,2,0,0,0,0
14,901,2,0,0,0,0
14,902,2,0,0,0,0
14,903,2,0,0,0,0
14,904,2,0,0,0,0
14,905,2,0,0,0,0
14,906,2,0,0,0,0
14,907,2,0,0,0,0
14,908,2,0,0,0,0
14,909,2,0,0,0,0
14,910,2,0,0,0,0
14,911,2,0,0,0,0
14,912,2,0,0,0,0
14,913,2,0,0,0,0
14,914,2,0,0,0,0
14,915,2,0,0,0,0
14,916,2,0,0,0,0
14,917,2,0,0,0,0
14,918,2,0,0,0,0
14,919,2,0,0,0,0
14,920,2,0,0,0,0
14,921,2,0,0,0,0
14,922,2,0,0,0,0
14,923,2,0,0,0,0
14,924,2,0,0,0,0
14,925,2,0,0,0,0
14,926,2,0,0,0,0
14,927,2,0,0,0,0
14,928,2,0,0,0,0
14,929,2,0,0,0,0
14,930,2,0,0,0,0
14,931,2,0,0,0,0
14,932,2,0,0,0,0
14,933,2,0,0,0,0
14,934,2,0,0,0,0
14,935,2,0,0,0,0
14,936,2,0,0,0,0
14,937,2,0,0,0,0
14,938,2,0,0,0,0
14,939,2,0,0,0,0
14,940,2,0,0,0,0
14,941,2,0,0,0,0
14,942,2,0,0,0,0
14,943,2,0,0,0,0
14,944,2,0,0,0,0
14,945,2,0,0,0,0
14,946,2,0,0,0,0
14,947,2,0,0,0,0
14,948,2,0,0,0,0
14,949,2,0,0,0,0
14,950,2,0,0,0,0
14,951,2,0,0,0,0
14,952,2,0,0,0,0
14,953,2,0,0,0,0
14,954,2,0,0,0,0
14,955,2,0,0,0,0
14,956,2,0,0,0,0
14,957,2,0,0,0,0
14,958,2,0,0,0,0
14,959,2,0,0,0,0
14,960,2,0,0,0,0
14,961,2,0,0,0,0
14,962,2,0,0,0,0
14,963,2,0,0,0,0
14,964,2,0,0,0,0
14,965,2,0,0,0,0
14,966,2,0,0,0,0
14,967,2,0,0,0,0
14,968,2,0,0,0,0
14,969,2,0,0,0,0
14,970,2,0,0,0,0
14,971,2,0,0,0,0
14,972,2,0,0,0,0
14,973,2,0,0,0,0
14,974,2,0,0,0,0
14,975,2,0,0,0,0
14,976,2,0,0,0,0
14,977,2,0,0,0,0
14,978,2,0,0,0,0
14,979,2,0,0,0,0
14,980,2,0,0,0,0
14,981,2,0,0,0,0
14,982,2,0,0,0,0
14,983,2,0,0,0,0
14,984,2,0,0,0,0
14,985,2,0,0,0,0
14,986,2,0,0,0,0
14,987,2,0,0,0,0
14,988,2,0,0,0,0
14,989,2,0,0,0,0
14,990,2,0,0,0,0
14,991,2,0,0,0,0
14,992,2,0,0,0,0
14,993,2,0,0,0,0
14,994,2,0,0,0,0
14,995,2,0,0,0,0
14,996,2,0,0,0,0
14,997,2,0,0,0,0
14,998,2,0,0,0,0
14,999,2,0,0,0,0
14,1000,2,0,0,0,0
14,1001,2,0,0,0,0
14,1002,2,0,0,0,0
14,1003,2,0,0,0,0
14,1004,2,0,0,0,0
14,1005,2,0,0,0,0
14,1006,2,0,0,0,0
14,1007,2,0,0,0,0
14,1008,2,0,0,0,0
14,1009,2,0,0,0,0
14,1010,2,0,0,0,0
14,1011,2,0,0,0,0
14,1012,2,0,0,0,0
14,1013,2,0,0,0,0
14,1014,2,0,0,0,0
14,1015,2,0,0,0,0
14,1016,2,0,0,0,0
14,1017,2,0,0,0,0
14,1018,2,0,0,0,0
14,1019,2,0,0,0,0
14,1020,2,0,0,0,0
14,1021,2,0,0,0,0
14,1022,2,0,0,0,0
14,1023,2,0,0,0,0
14,1024,2,0,0,0,0
14,1025,2,0,0,0,0
14,1026,2,0,0,0,0
14,1027,2,0,0,0,0
14,1028,2,0,0,0,0
14,1029,2,0,0,0,0
14,1030,2,0,0,0,0
14,1031,2,0,0,0,0
14,1032,2,0,0,0,0
14,1033,2,0,0,0,0
14,1034,2,0,0,0,0
14,1035,2,0,0,0,0
14,1036,2,0,0,0,0
14,1037,2,0,0,0,0
14,1038,2,0,0,0,0
14,1039,2,0,0,0,0
14,1040,2,0,0,0,0
14,1041,2,0,0,0,0
14,1042,2,0,0,0,0
14,1043,2,0,0,0,0
14,1044,2,0,0,0,0
14,1045,2,0,0,0,0
14,1046,2,0,0,0,0
14,1047,2,0,0,0,0
14,1048,2,0,0,0,0
14,1049,2,0,0,0,0
14,1050,2,0,0,0,0
14,1051,2,0,0,0,0
14,1052,2,0,0,0,0
14,1053,2,0,0,0,0
14,1054,2,0,0,0,0
14,1055,2,0,0,0,0
14,1056,2,0,0,0,0
14,1057,2,0,0,0,0
14,1058,2,0,0,0,0
14,1059,2,0,0,0,0
14,1060,2,0,0,0,0
14,1061,2,0,0,0,0
14,1062,2,0,0,0,0
14,1063,2,0,0,0,0
14,1064,2,0,0,0,0
14,1065,2,0,0,0,0
14,1066,2,0,0,0,0
14,1067,2,0,0,0,0
14,1068,2,0,0,0,0
14,1069,2,0,0,0,0
14,1070,2,0,0,0,0
14,1071,2,0,0,0,0
14,1072,2,0,0,0,0
14,1073,2,0,0,0,0
14,1074,2,0,0,0,0
14,1075,2,0,0,0,0
14,1076,2,0,0,0,0
14,1077,2,0,0,0,0
14,1078,2,0,0,0,0
14,1079,2,0,0,0,0
14,1080,2,0,0,0,0
14,1081,2,0,0,0,0
14,1082,2,0,0,0,0
14,1083,2,0,0,0,0
14,1084,2,0,0,0,0
14,1085,2,0,0,0,0
14,1086,2,0,0,0,0
14,1087,2,0,0,0,0
14,1088,2,0,0,0,0
14,1089,2,0,0,0,0
14,1090,2,0,0,0,0
14,1091,2,0,0,0,0
14,1092,2,0,0,0,0
14,1093,2,0,0,0,0
14,1094,2,0,0,0,0
14,1095,2,0,0,0,0
14,1096,2,0,0,0,0
14,1097,2,0,0,0,0
14,1098,2,0,0,0,0
14,1099,2,0,0,0,0
14,1100,2,0,0,0,0
14,1101,2,0,0,0,0
14,1102,2,0,0,0,0
14,1103,2,0,0,0,0
14,1104,2,0,0,0,0
14,1105,2,0,0,0,0
14,1106,2,0,0,0,0
14,1107,2,0,0,0,0
14,1108,2,0,0,0,0
14,1109,2,0,0,0,0
14,1110,2,0,0,0,0
14,1111,2,0,0,0,0
14,1112,2,0,0,0,0
14,1113,2,0,0,0,0
14,1114,2,0,0,0,0
14,1115,2,0,0,0,0
14,1116,2,0,0,0,0
14,1117,2,0,0,0,0
14,1118,2,0,0,0,0
14,1119,2,0,0,0,0
14,1120,2,0,0,0,0
14,1121,2,0,0,0,0
14,1122,2,0,0,0,0
14,1123,2,0,0,0,0
14,1124,2,0,0,0,0
14,1125,2,0,0,0,0
14,1126,2,0,0,0,0
14,1127,2,0,0,0,0
14,1128,2,0,0,0,0
14,1129,2,0,0,0,0
14,1130,2,0,0,0,0
14,1131,2,0,0,0,0
14,1132,2,0,0,0,0
14,1133,2,0,0,0,0
14,1134,2,0,0,0,0
14,1135,2,0,0,0,0
14,1136,2,0,0,0,0
14,1137,2,0,0,0,0
14,1138,2,0,0,0,0
14,1139,2,0,0,0,0
14,1140,2,0,0,0,0
14,1141,2,0,0,0,0
14,1142,2,0,0,0,0
14,1143,2,0,0,0,0
14,1144,2,0,0,0,0
14,1145,2,0,0,0,0
14,1146,2,0,0,0,0
14,1147,2,0,0,0,0
14,1148,2,0,0,0,0
14,1149,2,0,0,0,0
14,1150,2,0,0,0,0
14,1151,2,0,0,0,0
14,1152,2,0,0,0,0
14,1153,2,0,0,0,0
14,1154,2,0,0,0,0
14,1155,2,0,0,0,0
14,1156,2,0,0,0,0
14,1157,2,0,0,0,0
14,1158,2,0,0,0,0
14,1159,2,0,0,0,0
14,1160,2,0,0,0,0
14,1161,2,0,0,0,0
14,1162,2,0,0,0,0
14,1163,2,0,0,0,0
14,1164,2,0,0,0,0
14,1165,2,0,0,0,0
14,1166,2,0,0,0,0
14,1167,2,0,0,0,0
14,1168,2,0,0,0,0
14,1169,2,0,0,0,0
14,1170,2,0,0,0,0
14,1171,2,0,0,0,0
14,1172,2,0,0,0,0
14,1173,2,0,0,0,0
14,1174,2,0,0,0,0
14,1175,2,0,0,0,0
14,1176,2,0,0,0,0
14,1177,2,0,0,0,0
14,1178,2,0,0,0,0
14,1179,2,0,0,0,0
14,1180,2,0,0,0,0
14,1181,2,0,0,0,0
14,1182,2,0,0,0,0
14,1183,2,0,0,0,0
14,1184,2,0,0,0,0
14,1185,2,0,0,0,0
14,1186,2,0,0,0,0
14,1187,2,0,0,0,0
14,1188,2,0,0,0,0
14,1189,2,0,0,0,0
14,1190,2,0,0,0,0
14,1191,2,0,0,0,0
14,1192,2,0,0,0,0
14,1193,2,0,0,0,0
14,1194,2,0,0,0,0
14,1195,2,0,0,0,0
14,1196,2,0,0,0,0
14,1197,2,0,0,0,0
14,1198,2,0,0,0,0
14,1199,2,0,0,0,0
14,1200,2,0,0,0,0
14,1201,2,0,0,0,0
14,1202,2,0,0,0,0
14,1203,2,0,0,0,0
14,1204,2,0,0,0,0
14,1205,2,0,0,0,0
14,1206,2,0,0,0,0
14,1207,2,0,0,0,0
14,1208,2,0,0,0,0
14,1209,2,0,0,0,0
14,1210,2,0,0,0,0
14,1211,2,0,0,0,0
14,1212,2,0,0,0,0
14,1213,2,0,0,0,0
14,1214,2,0,0,0,0
14,1215,2,0,0,0,0
14,1216,2,0,0,0,0
14,1217,2,0,0,0,0
14,1218,2,0,0,0,0
14,1219,2,0,0,0,0
14,1220,2,0,0,0,0
14,1221,2,0,0,0,0
14,1222,2,0,0,0,0
14,1223,2,0,0,0,0
14,1224,2,0,0,0,0
14,1225,2,0,0,0,0
14,1226,2,0,0,0,0
14,1227,2,0,0,0,0
14,1228,2,0,0,0,0
14,1229,2,0,0,0,0
14,1230,2,0,0,0,0
14,1231,2,0,0,0,0
14,1232,2,0,0,0,0
14,1233,2,0,0,0,0
14,1234,2,0,0,0,0
14,1235,2,0,0,0,0
14,1236,2,0,0,0,0
14,1237,2,0,0,0,0
14,1238,2,0,0,0,0
14,1239,2,0,0,0,0
14,1240,2,0,0,0,0
14,1241,2,0,0,0,0
14,1242,2,0,0,0,0
14,1243,2,0,0,0,0
14,1244,2,0,0,0,0
14,1245,2,0,0,0,0
14,1246,2,0,0,0,0
14,1247,2,0,0,0,0
14,1248,2,0,0,0,0
14,1249,2,0,0,0,0
14,1250,2,0,0,0,0
14,1251,2,0,0,0,0
14,1252,2,0,0,0,0
14,1253,2,0,0,0,0
14,1254,2,0,0,0,0
14,1255,2,0,0,0,0
14,1256,2,0,0,0,0
14,1257,2,0,0,0,0
14,1258,2,0,0,0,0
14,1259,2,0,0,0,0
14,1260,2,0,0,0,0
14,1261,2,0,0,0,0
14,1262,2,0,0,0,0
14,1263,2,0,0,0,0
14,1264,2,0,0,0,0
14,1265,2,0,0,0,0
14,1266,2,0,0,0,0
14,1267,2,0,0,0,0
14,1268,2,0,0,0,0
14,1269,2,0,0,0,0
14,1270,2,0,0,0,0
14,1271,2,0,0,0,0
14,1272,2,0,0,0,0
14,1273,2,0,0,0,0
14,1274,2,0,0,0,0
14,1275,2,0,0,0,0
14,1276,2,0,0,0,0
14,1277,2,0,0,0,0
14,1278,2,0,0,0,0
14,1279,2,0,0,0,0
14,1280,2,0,0,0,0
14,1281,2,0,0,0,0
14,1282,2,0,0,0,0
14,1283,2,0,0,0,0
14,1284,2,0,0,0,0
14,1285,2,0,0,0,0
14,1286,2,0,0,0,0
14,1287,2,0,0,0,0
14,1288,2,0,0,0,0
14,1289,2,0,0,0,0
14,1290,2,0,0,0,0
14,1291,2,0,0,0,0
14,1292,2,0,0,0,0
14,1293,2,0,0,0,0
14,1294,2,0,0,0,0
14,1295,2,0,0,0,0
14,1296,2,0,0,0,0
14,1297,2,0,0,0,0
14,1298,2,0,0,0,0
14,1299,2,0,0,0,0
14,1300,2,0,0,0,0
14,1301,2,0,0,0,0
14,1302,2,0,0,0,0
14,1303,2,0,0,0,0
14,1304,2,0,0,0,0
14,1305,2,0,0,0,0
14,1306,2,0,0,0,0
14,1307,2,0,0,0,0
14,1308,2,0,0,0,0
14,1309,2,0,0,0,0
14,1310,2,0,0,0,0
14,1311,2,0,0,0,0
14,1312,2,0,0,0,0
14,1313,2,0,0,0,0
14,1314,2,0,0,0,0
14,1315,2,0,0,0,0
14,1316,2,0,0,0,0
14,1317,2,0,0,0,0
14,1318,2,0,0,0,0
14,1319,2,0,0,0,0
14,1320,2,0,0,0,0
14,1321,2,0,0,0,0
14,1322,2,0,0,0,0
14,1323,2,0,0,0,0
14,1324,2,0,0,0,0
14,1325,2,0,0,0,0
14,1326,2,0,0,0,0
14,1327,2,0,0,0,0
14,1328,2,0,0,0,0
14,1329,2,0,0,0,0
14,1330,2,0,0,0,0
14,1331,2,0,0,0,0
14,1332,2,0,0,0,0
14,1333,2,0,0,0,0
14,1334,2,0,0,0,0
14,1335,2,0,0,0,0
14,1336,2,0,0,0,0
14,1337,2,0,0,0,0
14,1338,2,0,0,0,0
14,1339,2,0,0,0,0
14,1340,2,0,0,0,0
14,1341,2,0,0,0,0
14,1342,2,0,0,0,0
14,1343,2,0,0,0,0
14,1344,2,0,0,0,0
14,1345,2,0,0,0,0
14,1346,2,0,0,0,0
14,1347,2,0,0,0,0
14,1348,2,0,0,0,0
14,1349,2,0,0,0,0
14,1350,2,0,0,0,0
14,1351,2,0,0,0,0
14,1352,2,0,0,0,0
14,1353,2,0,0,0,0
14,1354,2,0,0,0,0
14,1355,2,0,0,0,0
14,1356,2,0,0,0,0
14,1357,2,0,0,0,0
14,1358,2,0,0,0,0
14,1359,2,0,0,0,0
14,1360,2,0,0,0,0
14,1361,2,0,0,0,0
14,1362,2,0,0,0,0
14,1363,2,0,0,0,0
14,1364,2,0,0,0,0
14,1365,2,0,0,0,0
14,1366,2,0,0,0,0
14,1367,2,0,0,0,0
14,1368,2,0,0,0,0
14,1369,2,0,0,0,0
14,1370,2,0,0,0,0
14,1371,2,0,0,0,0
14,1372,2,0,0,0,0
14,1373,2,0,0,0,0
14,1374,2,0,0,0,0
14,1375,2,0,0,0,0
14,1376,2,0,0,0,0
14,1377,2,0,0,0,0
14,1378,2,0,0,0,0
14,1379,2,0,0,0,0
14,1380,2,0,0,0,0
14,1381,2,0,0,0,0
14,1382,2,0,0,0,0
14,1383,2,0,0,0,0
14,1384,2,0,0,0,0
14,1385,2,0,0,0,0
14,1386,2,0,0,0,0
14,1387,2,0,0,0,0
14,1388,2,0,0,0,0
14,1389,2,0,0,0,0
14,1390,2,0,0,0,0
14,1391,2,0,0,0,0
14,1392,2,0,0,0,0
14,1393,2,0,0,0,0
14,1394,2,0,0,0,0
14,1395,2,0,0,0,0
14,1396,2,0,0,0,0
14,1397,2,0,0,0,0
14,1398,2,0,0,0,0
14,1399,2,0,0,0,0
14,1400,2,0,0,0,0
14,1401,2,0,0,0,0
14,1402,2,0,0,0,0
14,1403,2,0,0,0,0
14,1404,2,0,0,0,0
14,1405,2,0,0,0,0
14,1406,2,0,0,0,0
14,1407,2,0,0,0,0
14,1408,2,0,0,0,0
14,1409,2,0,0,0,0
14,1410,2,0,0,0,0
14,1411,2,0,0,0,0
14,1412,2,0,0,0,0
14,1413,2,0,0,0,0
14,1414,2,0,0,0,0
14,1415,2,0,0,0,0
14,1416,2,0,0,0,0
14,1417,2,0,0,0,0
