Day,Minute,Occupant 1 Activity,Occupant 2 Activity,Unit Energy Cost ($),Energy Comsumption (kWh),Control Cost ($)
13,192,0,0,0.34,0.0,0.0
13,193,0,0,0.34,0.0,0.0
13,194,0,0,0.34,0.0,0.0
13,195,0,0,0.34,0.0,0.0
13,196,0,0,0.34,0.0,0.0
13,197,0,0,0.34,0.0,0.0
13,198,0,0,0.34,0.0,0.0
13,199,0,0,0.34,0.0,0.0
13,200,0,0,0.34,0.0,0.0
13,201,0,0,0.34,0.0,0.0
13,202,0,0,0.34,0.0,0.0
13,203,0,0,0.34,0.0,0.0
13,204,0,0,0.34,0.0,0.0
13,205,0,0,0.34,0.0,0.0
13,206,0,0,0.34,0.0,0.0
13,207,0,0,0.34,0.0,0.0
13,208,0,0,0.34,0.0,0.0
13,209,0,0,0.34,0.0,0.0
13,210,0,0,0.34,0.0,0.0
13,211,0,0,0.34,0.0,0.0
13,212,0,0,0.34,0.0,0.0
13,213,0,0,0.34,0.0,0.0
13,214,0,0,0.34,0.0,0.0
13,215,0,0,0.34,0.0,0.0
13,216,0,0,0.34,0.0,0.0
13,217,0,0,0.34,0.0,0.0
13,218,0,0,0.34,0.0,0.0
13,219,0,0,0.34,0.0,0.0
13,220,0,0,0.34,0.0,0.0
13,221,0,0,0.34,0.0,0.0
13,222,0,0,0.34,0.0,0.0
13,223,0,0,0.34,0.0,0.0
13,224,0,0,0.34,0.0,0.0
13,225,0,0,0.34,0.0,0.0
13,226,0,0,0.34,0.0,0.0
13,227,0,0,0.34,0.0,0.0
13,228,0,0,0.34,0.0,0.0
13,229,0,0,0.34,0.0,0.0
13,230,0,0,0.34,0.0,0.0
13,231,0,0,0.34,0.0,0.0
13,232,0,0,0.34,0.0,0.0
13,233,0,0,0.34,0.0,0.0
13,234,0,0,0.34,0.0,0.0
13,235,0,0,0.34,0.0,0.0
13,236,0,0,0.34,0.0,0.0
13,237,0,0,0.34,0.0,0.0
13,238,0,0,0.34,0.0,0.0
13,239,0,0,0.34,0.0,0.0
13,240,0,0,0.34,0.0,0.0
13,241,0,0,0.34,0.0,0.0
13,242,0,0,0.34,0.0,0.0
13,243,0,0,0.34,0.0,0.0
13,244,0,0,0.34,0.0,0.0
13,245,0,0,0.34,0.0,0.0
13,246,0,0,0.34,0.0,0.0
13,247,0,0,0.34,0.0,0.0
13,248,0,0,0.34,0.0,0.0
13,249,0,0,0.34,0.0,0.0
13,250,0,0,0.34,0.0,0.0
13,251,0,0,0.34,0.0,0.0
13,252,0,0,0.34,0.0,0.0
13,253,0,0,0.34,0.0,0.0
13,254,0,0,0.34,0.0,0.0
13,255,0,0,0.34,0.0,0.0
13,256,0,0,0.34,0.0,0.0
13,257,0,0,0.34,0.0,0.0
13,258,0,0,0.34,0.0,0.0
13,259,0,0,0.34,0.0,0.0
13,260,0,0,0.34,0.0,0.0
13,261,0,0,0.34,0.0,0.0
13,262,0,0,0.34,0.0,0.0
13,263,0,0,0.34,0.0,0.0
13,264,0,0,0.34,0.0,0.0
13,265,0,0,0.34,0.0,0.0
13,266,0,0,0.34,0.0,0.0
13,267,0,0,0.34,0.0,0.0
13,268,0,0,0.34,0.0,0.0
13,269,0,0,0.34,0.0,0.0
13,270,0,0,0.34,0.0,0.0
13,271,0,0,0.34,0.0,0.0
13,272,0,0,0.34,0.0,0.0
13,273,0,0,0.34,0.0,0.0
13,274,0,0,0.34,0.0,0.0
13,275,0,0,0.34,0.0,0.0
13,276,0,0,0.34,0.0,0.0
13,277,0,0,0.34,0.0,0.0
13,278,0,0,0.34,0.0,0.0
13,279,0,0,0.34,0.0,0.0
13,280,0,0,0.34,0.0,0.0
13,281,0,0,0.34,0.0,0.0
13,282,0,0,0.34,0.0,0.0
13,283,0,0,0.34,0.0,0.0
13,284,0,0,0.34,0.0,0.0
13,285,0,0,0.34,0.0,0.0
13,286,0,0,0.34,0.0,0.0
13,287,0,0,0.34,0.0,0.0
13,288,0,0,0.34,0.0,0.0
13,289,0,0,0.34,0.0,0.0
13,290,0,0,0.34,0.0,0.0
13,291,0,0,0.34,0.0,0.0
13,292,0,0,0.34,0.0,0.0
13,293,0,0,0.34,0.0,0.0
13,294,0,0,0.34,0.0,0.0
13,295,0,0,0.34,0.0,0.0
13,296,0,0,0.34,0.0,0.0
13,297,0,0,0.34,0.0,0.0
13,298,0,0,0.34,0.0,0.0
13,299,0,0,0.34,0.0,0.0
13,300,0,0,0.34,0.0,0.0
13,301,0,0,0.34,0.0,0.0
13,302,0,0,0.34,0.0,0.0
13,303,0,0,0.34,0.0,0.0
13,304,0,0,0.34,0.0,0.0
13,305,0,0,0.34,0.0,0.0
13,306,0,0,0.34,0.0,0.0
13,307,0,0,0.34,0.0,0.0
13,308,0,0,0.34,0.0,0.0
13,309,0,0,0.34,0.0,0.0
13,310,0,0,0.34,0.0,0.0
13,311,0,0,0.34,0.0,0.0
13,312,0,0,0.34,0.0,0.0
13,313,0,0,0.34,0.0,0.0
13,314,0,0,0.34,0.0,0.0
13,315,0,0,0.34,0.0,0.0
13,316,0,0,0.34,0.0,0.0
13,317,0,0,0.34,0.0,0.0
13,318,0,0,0.34,0.0,0.0
13,319,0,0,0.34,0.0,0.0
13,320,0,0,0.34,0.0,0.0
13,321,0,0,0.34,0.0,0.0
13,322,0,0,0.34,0.0,0.0
13,323,0,0,0.34,0.0,0.0
13,324,0,0,0.34,0.0,0.0
13,325,0,0,0.34,0.0,0.0
13,326,0,0,0.34,0.0,0.0
13,327,0,0,0.34,0.0,0.0
13,328,0,0,0.34,0.0,0.0
13,329,0,0,0.34,0.0,0.0
13,330,0,0,0.34,0.0,0.0
13,331,0,0,0.34,0.0,0.0
13,332,0,0,0.34,0.0,0.0
13,333,0,0,0.34,0.0,0.0
13,334,0,0,0.34,0.0,0.0
13,335,0,0,0.34,0.0,0.0
13,336,0,0,0.34,0.0,0.0
13,337,0,0,0.34,0.0,0.0
13,338,0,0,0.34,0.0,0.0
13,339,0,0,0.34,0.0,0.0
13,340,0,0,0.34,0.0,0.0
13,341,0,0,0.34,0.0,0.0
13,342,0,0,0.34,0.0,0.0
13,343,0,0,0.34,0.0,0.0
13,344,0,0,0.34,0.0,0.0
13,345,0,0,0.34,0.0,0.0
13,346,0,0,0.34,0.0,0.0
13,347,0,0,0.34,0.0,0.0
13,348,0,0,0.34,0.0,0.0
13,349,0,0,0.34,0.0,0.0
13,350,0,0,0.34,0.0,0.0
13,351,0,0,0.34,0.0,0.0
13,352,0,0,0.34,0.0,0.0
13,353,0,0,0.34,0.0,0.0
13,354,0,0,0.34,0.0,0.0
13,355,0,0,0.34,0.0,0.0
13,356,0,0,0.34,0.0,0.0
13,357,0,0,0.34,0.0,0.0
13,358,0,0,0.34,0.0,0.0
13,359,0,0,0.34,0.0,0.0
13,360,0,0,0.34,0.0,0.0
13,361,0,0,0.34,0.0,0.0
13,362,0,0,0.34,0.0,0.0
13,363,0,0,0.34,0.0,0.0
13,364,0,0,0.34,0.0,0.0
13,365,0,0,0.34,0.0,0.0
13,366,0,0,0.34,0.0,0.0
13,367,0,0,0.34,0.0,0.0
13,368,0,0,0.34,0.0,0.0
13,369,0,0,0.34,0.0,0.0
13,370,0,0,0.34,0.0,0.0
13,371,0,0,0.34,0.0,0.0
13,372,0,0,0.34,0.0,0.0
13,373,0,0,0.34,0.0,0.0
13,374,0,0,0.34,0.0,0.0
13,375,0,0,0.34,0.0,0.0
13,376,0,0,0.34,0.0,0.0
13,377,0,0,0.34,0.0,0.0
13,378,0,0,0.34,0.0,0.0
13,379,0,0,0.34,0.0,0.0
13,380,0,0,0.34,0.0,0.0
13,381,0,0,0.34,0.0,0.0
13,382,0,0,0.34,0.0,0.0
13,383,0,0,0.34,0.0,0.0
13,384,0,0,0.34,0.0,0.0
13,385,0,0,0.34,0.0,0.0
13,386,0,0,0.34,0.0,0.0
13,387,0,0,0.34,0.0,0.0
13,388,0,0,0.34,0.0,0.0
13,389,0,0,0.34,0.0,0.0
13,390,0,0,0.34,0.0,0.0
13,391,0,0,0.34,0.0,0.0
13,392,0,0,0.34,0.0,0.0
13,393,0,0,0.34,0.0,0.0
13,394,0,0,0.34,0.0,0.0
13,395,0,0,0.34,0.0,0.0
13,396,0,0,0.34,0.0,0.0
13,397,0,0,0.34,0.0,0.0
13,398,0,0,0.34,0.0,0.0
13,399,0,0,0.34,0.0,0.0
13,400,0,0,0.34,0.0,0.0
13,401,0,0,0.34,0.0,0.0
13,402,0,0,0.34,0.0,0.0
13,403,0,0,0.34,0.0,0.0
13,404,0,0,0.34,0.0,0.0
13,405,0,0,0.34,0.0,0.0
13,406,0,0,0.34,0.0,0.0
13,407,0,0,0.34,0.0,0.0
13,408,0,0,0.34,0.0,0.0
13,409,0,0,0.34,0.0,0.0
13,410,0,0,0.34,0.0,0.0
13,411,0,0,0.34,0.0,0.0
13,412,0,0,0.34,0.0,0.0
13,413,0,0,0.34,0.0,0.0
13,414,0,0,0.34,0.0,0.0
13,415,0,0,0.34,0.0,0.0
13,416,0,0,0.34,0.0,0.0
13,417,0,0,0.34,0.0,0.0
13,418,0,0,0.34,0.0,0.0
13,419,0,0,0.34,0.0,0.0
13,420,0,0,0.34,0.0,0.0
13,421,0,0,0.34,0.0,0.0
13,422,0,0,0.34,0.0,0.0
13,423,0,0,0.34,0.0,0.0
13,424,0,0,0.34,0.0,0.0
13,425,0,0,0.34,0.0,0.0
13,426,0,0,0.34,0.0,0.0
13,427,0,0,0.34,0.0,0.0
13,428,0,0,0.34,0.0,0.0
13,429,0,0,0.34,0.0,0.0
13,430,0,0,0.34,0.0,0.0
13,431,0,0,0.34,0.0,0.0
13,432,0,0,0.34,0.0,0.0
13,433,0,0,0.34,0.0,0.0
13,434,0,0,0.34,0.0,0.0
13,435,0,0,0.34,0.0,0.0
13,436,0,0,0.34,0.0,0.0
13,437,0,0,0.34,0.0,0.0
13,438,0,0,0.34,0.0,0.0
13,439,0,0,0.34,0.0,0.0
13,440,0,0,0.34,0.0,0.0
13,441,0,0,0.34,0.0,0.0
13,442,0,0,0.34,0.0,0.0
13,443,0,0,0.34,0.0,0.0
13,444,0,0,0.34,0.0,0.0
13,445,0,0,0.34,0.0,0.0
13,446,0,0,0.34,0.0,0.0
13,447,0,0,0.34,0.0,0.0
13,448,0,0,0.34,0.0,0.0
13,449,0,0,0.34,0.0,0.0
13,450,0,0,0.34,0.0,0.0
13,451,0,0,0.34,0.0,0.0
13,452,0,0,0.34,0.0,0.0
13,453,0,0,0.34,0.0,0.0
13,454,0,0,0.34,0.0,0.0
13,455,0,0,0.34,0.0,0.0
13,456,0,0,0.34,0.0,0.0
13,457,0,0,0.34,0.0,0.0
13,458,0,0,0.34,0.0,0.0
13,459,0,0,0.34,0.0,0.0
13,460,0,0,0.34,0.0,0.0
13,461,0,0,0.34,0.0,0.0
13,462,0,0,0.34,0.0,0.0
13,463,0,0,0.34,0.0,0.0
13,464,0,0,0.34,0.0,0.0
13,465,0,0,0.34,0.0,0.0
13,466,0,0,0.34,0.0,0.0
13,467,0,0,0.34,0.0,0.0
13,468,0,0,0.34,0.0,0.0
13,469,0,0,0.34,0.0,0.0
13,470,0,0,0.34,0.0,0.0
13,471,0,0,0.34,0.0,0.0
13,472,0,0,0.34,0.0,0.0
13,473,0,0,0.34,0.0,0.0
13,474,0,0,0.34,0.0,0.0
13,475,0,0,0.34,0.0,0.0
13,476,0,0,0.34,0.0,0.0
13,477,0,0,0.34,0.0,0.0
13,478,0,0,0.34,0.0,0.0
13,479,0,0,0.34,0.0,0.0
13,480,0,0,0.34,0.0,0.0
13,481,0,0,0.34,0.0,0.0
13,482,0,0,0.34,0.0,0.0
13,483,0,0,0.34,0.0,0.0
13,484,0,0,0.34,0.0,0.0
13,485,0,0,0.34,0.0,0.0
13,486,0,0,0.34,0.0,0.0
13,487,0,0,0.34,0.0,0.0
13,488,0,0,0.34,0.0,0.0
13,489,0,0,0.34,0.0,0.0
13,490,0,0,0.34,0.0,0.0
13,491,0,0,0.34,0.0,0.0
13,492,0,0,0.34,0.0,0.0
13,493,0,0,0.34,0.0,0.0
13,494,0,0,0.34,0.0,0.0
13,495,0,0,0.34,0.0,0.0
13,496,0,0,0.34,0.0,0.0
13,497,0,0,0.34,0.0,0.0
13,498,0,0,0.34,0.0,0.0
13,499,0,0,0.34,0.0,0.0
13,500,0,0,0.34,0.0,0.0
13,501,0,0,0.34,0.0,0.0
13,502,0,0,0.34,0.0,0.0
13,503,0,0,0.34,0.0,0.0
13,504,0,0,0.34,0.0,0.0
13,505,0,0,0.34,0.0,0.0
13,506,0,0,0.34,0.0,0.0
13,507,0,0,0.34,0.0,0.0
13,508,0,0,0.34,0.0,0.0
13,509,1,2,0.34,0.007328273316,0.00249161292744
13,510,1,2,0.34,0.007328273316,0.00249161292744
13,511,1,5,0.34,0.006861289888083333,0.002332838561948333
13,512,1,5,0.34,0.006861289888083333,0.002332838561948333
13,513,1,5,0.34,0.006861289888083333,0.002332838561948333
13,514,6,7,0.34,0.039319850066300004,0.013368749022542002
13,515,9,7,0.34,0.016750339008,0.00569511526272
13,516,9,8,0.34,0.015703283250233332,0.005339116305079334
13,517,9,8,0.34,0.015703283250233332,0.005339116305079334
13,518,9,8,0.34,0.015703283250233332,0.005339116305079334
13,519,9,8,0.34,0.015703283250233332,0.005339116305079334
13,520,9,8,0.34,0.015703283250233332,0.005339116305079334
13,521,10,11,0.34,0.012248824714783335,0.004164600403026335
13,522,10,11,0.34,0.012248824714783335,0.004164600403026335
13,523,10,11,0.34,0.012248824714783335,0.004164600403026335
13,524,12,13,0.34,0.014775433961666667,0.005023647546966667
13,525,12,13,0.34,0.014775433961666667,0.005023647546966667
13,526,12,13,0.34,0.014775433961666667,0.005023647546966667
13,527,12,13,0.34,0.014775433961666667,0.005023647546966667
13,528,12,13,0.34,0.014775433961666667,0.005023647546966667
13,529,12,13,0.34,0.014775433961666667,0.005023647546966667
13,530,12,13,0.34,0.014775433961666667,0.005023647546966667
13,531,12,13,0.34,0.014775433961666667,0.005023647546966667
13,532,14,15,0.34,0.04382549130255,0.014900667042867001
13,533,14,15,0.34,0.04382549130255,0.014900667042867001
13,534,14,15,0.34,0.04382549130255,0.014900667042867001
13,535,14,15,0.34,0.04382549130255,0.014900667042867001
13,536,14,15,0.34,0.04382549130255,0.014900667042867001
13,537,14,15,0.34,0.04382549130255,0.014900667042867001
13,538,14,15,0.34,0.04382549130255,0.014900667042867001
13,539,14,15,0.34,0.04382549130255,0.014900667042867001
13,540,14,15,0.34,0.04382549130255,0.014900667042867001
13,541,14,15,0.34,0.04382549130255,0.014900667042867001
13,542,14,15,0.34,0.04382549130255,0.014900667042867001
13,543,14,15,0.34,0.04382549130255,0.014900667042867001
13,544,14,15,0.34,0.04382549130255,0.014900667042867001
13,545,14,15,0.34,0.04382549130255,0.014900667042867001
13,546,14,15,0.34,0.04382549130255,0.014900667042867001
13,547,14,15,0.34,0.04382549130255,0.014900667042867001
13,548,14,15,0.34,0.04382549130255,0.014900667042867001
13,549,14,15,0.34,0.04382549130255,0.014900667042867001
13,550,14,15,0.34,0.04382549130255,0.014900667042867001
13,551,14,15,0.34,0.04382549130255,0.014900667042867001
13,552,14,15,0.34,0.04382549130255,0.014900667042867001
13,553,14,15,0.34,0.04382549130255,0.014900667042867001
13,554,14,15,0.34,0.04382549130255,0.014900667042867001
13,555,14,15,0.34,0.04382549130255,0.014900667042867001
13,556,14,15,0.34,0.04382549130255,0.014900667042867001
13,557,14,15,0.34,0.04382549130255,0.014900667042867001
13,558,14,15,0.34,0.04382549130255,0.014900667042867001
13,559,14,15,0.34,0.04382549130255,0.014900667042867001
13,560,14,15,0.34,0.04382549130255,0.014900667042867001
13,561,14,15,0.34,0.04382549130255,0.014900667042867001
13,562,14,15,0.34,0.04382549130255,0.014900667042867001
13,563,14,15,0.34,0.04382549130255,0.014900667042867001
13,564,14,15,0.34,0.04382549130255,0.014900667042867001
13,565,14,15,0.34,0.04382549130255,0.014900667042867001
13,566,14,15,0.34,0.04382549130255,0.014900667042867001
13,567,14,15,0.34,0.04382549130255,0.014900667042867001
13,568,14,15,0.34,0.04382549130255,0.014900667042867001
13,569,14,15,0.34,0.04382549130255,0.014900667042867001
13,570,14,15,0.34,0.04382549130255,0.014900667042867001
13,571,14,15,0.34,0.04382549130255,0.014900667042867001
13,572,14,15,0.34,0.04382549130255,0.014900667042867001
13,573,14,15,0.34,0.04382549130255,0.014900667042867001
13,574,14,15,0.34,0.04382549130255,0.014900667042867001
13,575,14,15,0.34,0.04382549130255,0.014900667042867001
13,576,14,15,0.34,0.04382549130255,0.014900667042867001
13,577,14,15,0.34,0.04382549130255,0.014900667042867001
13,578,14,15,0.34,0.04382549130255,0.014900667042867001
13,579,14,15,0.34,0.04382549130255,0.014900667042867001
13,580,14,15,0.34,0.04382549130255,0.014900667042867001
13,581,14,15,0.34,0.04382549130255,0.014900667042867001
13,582,14,15,0.34,0.04382549130255,0.014900667042867001
13,583,14,15,0.34,0.04382549130255,0.014900667042867001
13,584,14,15,0.34,0.04382549130255,0.014900667042867001
13,585,14,15,0.34,0.04382549130255,0.014900667042867001
13,586,14,15,0.34,0.04382549130255,0.014900667042867001
13,587,14,15,0.34,0.04382549130255,0.014900667042867001
13,588,14,15,0.34,0.04382549130255,0.014900667042867001
13,589,14,15,0.34,0.04382549130255,0.014900667042867001
13,590,14,15,0.34,0.04382549130255,0.014900667042867001
13,591,14,15,0.34,0.04382549130255,0.014900667042867001
13,592,14,15,0.34,0.04382549130255,0.014900667042867001
13,593,14,15,0.34,0.04382549130255,0.014900667042867001
13,594,14,15,0.34,0.04382549130255,0.014900667042867001
13,595,14,15,0.34,0.04382549130255,0.014900667042867001
13,596,14,15,0.34,0.04382549130255,0.014900667042867001
13,597,14,15,0.34,0.04382549130255,0.014900667042867001
13,598,14,15,0.34,0.04382549130255,0.014900667042867001
13,599,14,15,0.34,0.04382549130255,0.014900667042867001
13,600,14,15,0.34,0.04382549130255,0.014900667042867001
13,601,14,15,0.34,0.04382549130255,0.014900667042867001
13,602,14,15,0.34,0.04382549130255,0.014900667042867001
13,603,14,15,0.34,0.04382549130255,0.014900667042867001
13,604,14,15,0.34,0.04382549130255,0.014900667042867001
13,605,14,15,0.34,0.04382549130255,0.014900667042867001
13,606,14,15,0.34,0.04382549130255,0.014900667042867001
13,607,14,15,0.34,0.04382549130255,0.014900667042867001
13,608,14,15,0.34,0.04382549130255,0.014900667042867001
13,609,14,15,0.34,0.04382549130255,0.014900667042867001
13,610,14,15,0.34,0.04382549130255,0.014900667042867001
13,611,14,15,0.34,0.04382549130255,0.014900667042867001
13,612,14,15,0.34,0.04382549130255,0.014900667042867001
13,613,14,15,0.34,0.04382549130255,0.014900667042867001
13,614,14,15,0.34,0.04382549130255,0.014900667042867001
13,615,14,15,0.34,0.04382549130255,0.014900667042867001
13,616,14,15,0.34,0.04382549130255,0.014900667042867001
13,617,14,15,0.34,0.04382549130255,0.014900667042867001
13,618,14,15,0.34,0.04382549130255,0.014900667042867001
13,619,14,15,0.34,0.04382549130255,0.014900667042867001
13,620,14,15,0.34,0.04382549130255,0.014900667042867001
13,621,14,15,0.34,0.04382549130255,0.014900667042867001
13,622,14,15,0.34,0.04382549130255,0.014900667042867001
13,623,14,15,0.34,0.04382549130255,0.014900667042867001
13,624,14,15,0.34,0.04382549130255,0.014900667042867001
13,625,14,15,0.34,0.04382549130255,0.014900667042867001
13,626,14,15,0.34,0.04382549130255,0.014900667042867001
13,627,14,15,0.34,0.04382549130255,0.014900667042867001
13,628,14,15,0.34,0.04382549130255,0.014900667042867001
13,629,14,15,0.34,0.04382549130255,0.014900667042867001
13,630,14,15,0.34,0.04382549130255,0.014900667042867001
13,631,14,15,0.34,0.04382549130255,0.014900667042867001
13,632,14,15,0.34,0.04382549130255,0.014900667042867001
13,633,14,15,0.34,0.04382549130255,0.014900667042867001
13,634,14,15,0.34,0.04382549130255,0.014900667042867001
13,635,14,15,0.34,0.04382549130255,0.014900667042867001
13,636,14,15,0.34,0.04382549130255,0.014900667042867001
13,637,14,15,0.34,0.04382549130255,0.014900667042867001
13,638,14,15,0.34,0.04382549130255,0.014900667042867001
13,639,14,15,0.34,0.04382549130255,0.014900667042867001
13,640,14,15,0.34,0.04382549130255,0.014900667042867001
13,641,14,15,0.34,0.04382549130255,0.014900667042867001
13,642,14,15,0.34,0.04382549130255,0.014900667042867001
13,643,14,15,0.34,0.04382549130255,0.014900667042867001
13,644,14,15,0.34,0.04382549130255,0.014900667042867001
13,645,14,15,0.34,0.04382549130255,0.014900667042867001
13,646,14,15,0.34,0.04382549130255,0.014900667042867001
13,647,14,15,0.34,0.04382549130255,0.014900667042867001
13,648,14,15,0.34,0.04382549130255,0.014900667042867001
13,649,14,15,0.34,0.04382549130255,0.014900667042867001
13,650,14,15,0.34,0.04382549130255,0.014900667042867001
13,651,14,15,0.34,0.04382549130255,0.014900667042867001
13,652,14,15,0.34,0.04382549130255,0.014900667042867001
13,653,14,15,0.34,0.04382549130255,0.014900667042867001
13,654,14,15,0.34,0.04382549130255,0.014900667042867001
13,655,14,15,0.34,0.04382549130255,0.014900667042867001
13,656,14,15,0.34,0.04382549130255,0.014900667042867001
13,657,14,15,0.34,0.04382549130255,0.014900667042867001
13,658,14,15,0.34,0.04382549130255,0.014900667042867001
13,659,14,15,0.34,0.04382549130255,0.014900667042867001
13,660,14,15,0.34,0.04382549130255,0.014900667042867001
13,661,14,15,0.34,0.04382549130255,0.014900667042867001
13,662,14,15,0.34,0.04382549130255,0.014900667042867001
13,663,14,15,0.34,0.04382549130255,0.014900667042867001
13,664,14,15,0.34,0.04382549130255,0.014900667042867001
13,665,14,15,0.34,0.04382549130255,0.014900667042867001
13,666,14,15,0.34,0.04382549130255,0.014900667042867001
13,667,14,15,0.34,0.04382549130255,0.014900667042867001
13,668,14,15,0.34,0.04382549130255,0.014900667042867001
13,669,14,15,0.34,0.04382549130255,0.014900667042867001
13,670,14,15,0.34,0.04382549130255,0.014900667042867001
13,671,14,15,0.34,0.04382549130255,0.014900667042867001
13,672,14,15,0.34,0.04382549130255,0.014900667042867001
13,673,14,15,0.34,0.04382549130255,0.014900667042867001
13,674,14,15,0.34,0.04382549130255,0.014900667042867001
13,675,14,15,0.34,0.04382549130255,0.014900667042867001
13,676,14,15,0.34,0.04382549130255,0.014900667042867001
13,677,14,15,0.34,0.04382549130255,0.014900667042867001
13,678,14,15,0.34,0.04382549130255,0.014900667042867001
13,679,14,15,0.34,0.04382549130255,0.014900667042867001
13,680,14,15,0.34,0.04382549130255,0.014900667042867001
13,681,14,15,0.34,0.04382549130255,0.014900667042867001
13,682,14,15,0.34,0.04382549130255,0.014900667042867001
13,683,14,15,0.34,0.04382549130255,0.014900667042867001
13,684,14,15,0.34,0.04382549130255,0.014900667042867001
13,685,14,15,0.34,0.04382549130255,0.014900667042867001
13,686,14,15,0.34,0.04382549130255,0.014900667042867001
13,687,14,15,0.34,0.04382549130255,0.014900667042867001
13,688,14,15,0.34,0.04382549130255,0.014900667042867001
13,689,14,15,0.34,0.04382549130255,0.014900667042867001
13,690,1,2,0.34,0.007328273316,0.00249161292744
13,691,4,3,0.34,0.016226890914,0.0055171429107600005
13,692,1,5,0.34,0.006861289888083333,0.002332838561948333
13,693,1,5,0.34,0.006861289888083333,0.002332838561948333
13,694,1,5,0.34,0.006861289888083333,0.002332838561948333
13,695,1,5,0.34,0.006861289888083333,0.002332838561948333
13,696,6,7,0.34,0.039319850066300004,0.013368749022542002
13,697,9,7,0.34,0.016750339008,0.00569511526272
13,698,9,8,0.34,0.015703283250233332,0.005339116305079334
13,699,9,8,0.34,0.015703283250233332,0.005339116305079334
13,700,9,8,0.34,0.015703283250233332,0.005339116305079334
13,701,9,8,0.34,0.015703283250233332,0.005339116305079334
13,702,9,8,0.34,0.015703283250233332,0.005339116305079334
13,703,9,8,0.34,0.015703283250233332,0.005339116305079334
13,704,10,11,0.34,0.012248824714783335,0.004164600403026335
13,705,10,11,0.34,0.012248824714783335,0.004164600403026335
13,706,10,11,0.34,0.012248824714783335,0.004164600403026335
13,707,10,11,0.34,0.012248824714783335,0.004164600403026335
13,708,12,13,0.34,0.014775433961666667,0.005023647546966667
13,709,13,13,0.34,0.013609650444000001,0.004627281150960001
13,710,12,13,0.34,0.014775433961666667,0.005023647546966667
13,711,12,13,0.34,0.014775433961666667,0.005023647546966667
13,712,12,13,0.34,0.014775433961666667,0.005023647546966667
13,713,12,13,0.34,0.014775433961666667,0.005023647546966667
13,714,14,15,0.34,0.04382549130255,0.014900667042867001
13,715,0,0,0.34,0.0,0.0
13,716,0,0,0.34,0.0,0.0
13,717,0,0,0.34,0.0,0.0
13,718,0,0,0.34,0.0,0.0
13,719,0,0,0.34,0.0,0.0
13,720,0,0,0.34,0.0,0.0
13,721,0,0,0.34,0.0,0.0
13,722,0,0,0.34,0.0,0.0
13,723,0,0,0.34,0.0,0.0
13,724,0,0,0.34,0.0,0.0
13,725,0,0,0.34,0.0,0.0
13,726,0,0,0.34,0.0,0.0
13,727,0,0,0.34,0.0,0.0
13,728,0,0,0.34,0.0,0.0
13,729,0,0,0.34,0.0,0.0
13,730,0,0,0.34,0.0,0.0
13,731,0,0,0.34,0.0,0.0
13,732,0,0,0.34,0.0,0.0
13,733,0,0,0.34,0.0,0.0
13,734,0,0,0.34,0.0,0.0
13,735,0,0,0.34,0.0,0.0
13,736,0,0,0.34,0.0,0.0
13,737,0,0,0.34,0.0,0.0
13,738,0,0,0.34,0.0,0.0
13,739,0,0,0.34,0.0,0.0
13,740,0,0,0.34,0.0,0.0
13,741,0,0,0.34,0.0,0.0
13,742,0,0,0.34,0.0,0.0
13,743,0,0,0.34,0.0,0.0
13,744,0,0,0.34,0.0,0.0
13,745,0,0,0.34,0.0,0.0
13,746,0,0,0.34,0.0,0.0
13,747,0,0,0.34,0.0,0.0
13,748,0,0,0.34,0.0,0.0
13,749,0,0,0.34,0.0,0.0
13,750,0,0,0.34,0.0,0.0
13,751,0,0,0.34,0.0,0.0
13,752,0,0,0.34,0.0,0.0
13,753,0,0,0.34,0.0,0.0
13,754,0,0,0.34,0.0,0.0
13,755,0,0,0.34,0.0,0.0
13,756,0,0,0.34,0.0,0.0
13,757,0,0,0.34,0.0,0.0
13,758,0,0,0.34,0.0,0.0
13,759,0,0,0.34,0.0,0.0
13,760,0,0,0.34,0.0,0.0
13,761,0,0,0.34,0.0,0.0
13,762,0,0,0.34,0.0,0.0
13,763,0,0,0.34,0.0,0.0
13,764,0,0,0.34,0.0,0.0
13,765,0,0,0.34,0.0,0.0
13,766,0,0,0.34,0.0,0.0
13,767,0,0,0.34,0.0,0.0
13,768,0,0,0.34,0.0,0.0
13,769,0,0,0.34,0.0,0.0
13,770,0,0,0.34,0.0,0.0
13,771,0,0,0.34,0.0,0.0
13,772,0,0,0.34,0.0,0.0
13,773,0,0,0.34,0.0,0.0
13,774,0,0,0.34,0.0,0.0
13,775,0,0,0.34,0.0,0.0
13,776,0,0,0.34,0.0,0.0
13,777,0,0,0.34,0.0,0.0
13,778,0,0,0.34,0.0,0.0
13,779,0,0,0.34,0.0,0.0
13,780,0,0,0.34,0.0,0.0
13,781,0,0,0.34,0.0,0.0
13,782,0,0,0.34,0.0,0.0
13,783,0,0,0.34,0.0,0.0
13,784,0,0,0.34,0.0,0.0
13,785,0,0,0.34,0.0,0.0
13,786,0,0,0.34,0.0,0.0
13,787,0,0,0.34,0.0,0.0
13,788,0,0,0.34,0.0,0.0
13,789,0,0,0.34,0.0,0.0
13,790,0,0,0.34,0.0,0.0
13,791,0,0,0.34,0.0,0.0
13,792,0,0,0.34,0.0,0.0
13,793,0,0,0.34,0.0,0.0
