Day,Minute,Occupant 1 Activity,Occupant 2 Activity
12,1253,1,1
12,1254,1,1
12,1255,1,1
12,1256,1,1
12,1257,1,1
12,1258,1,1
12,1259,1,1
12,1260,1,1
12,1261,1,1
12,1262,1,1
12,1263,1,1
12,1264,1,1
12,1265,1,1
12,1266,1,1
12,1267,1,1
12,1268,1,1
12,1269,1,1
12,1270,1,1
12,1271,1,1
12,1272,1,1
12,1273,1,1
12,1274,1,1
12,1275,1,1
12,1276,1,1
12,1277,1,1
12,1278,1,1
12,1279,1,1
12,1280,1,1
12,1281,1,1
12,1282,1,1
12,1283,1,1
12,1284,1,1
12,1285,1,1
12,1286,1,1
12,1287,1,1
12,1288,1,1
12,1289,1,1
12,1290,1,1
12,1291,1,1
12,1292,1,1
12,1293,1,1
12,1294,1,1
12,1295,1,1
12,1296,1,1
12,1297,1,1
12,1298,1,1
12,1299,1,1
12,1300,1,1
12,1301,1,1
12,1302,1,1
12,1303,1,1
12,1304,1,1
12,1305,1,1
12,1306,1,1
12,1307,1,1
12,1308,1,1
12,1309,1,1
12,1310,1,1
12,1311,1,1
12,1312,1,1
12,1313,1,1
12,1314,1,1
12,1315,1,1
12,1316,1,1
12,1317,1,1
12,1318,1,1
12,1319,1,1
12,1320,1,1
12,1321,1,1
12,1322,1,1
12,1323,1,1
12,1324,1,1
12,1325,1,1
12,1326,1,1
12,1327,1,1
12,1328,1,1
12,1329,1,1
12,1330,1,1
12,1331,1,1
12,1332,1,1
12,1333,1,1
12,1334,1,1
12,1335,1,1
12,1336,1,1
12,1337,1,1
12,1338,1,1
12,1339,1,1
12,1340,1,1
12,1341,1,1
12,1342,1,1
12,1343,1,1
12,1344,1,1
12,1345,1,1
12,1346,1,1
12,1347,1,1
12,1348,1,1
12,1349,1,1
12,1350,1,1
12,1351,1,1
12,1352,1,1
12,1353,1,1
12,1354,1,1
12,1355,1,1
12,1356,1,1
12,1357,1,1
12,1358,1,1
12,1359,1,1
12,1360,1,1
12,1361,1,1
12,1362,1,1
12,1363,1,1
12,1364,1,1
12,1365,1,1
12,1366,1,1
12,1367,1,1
12,1368,1,1
12,1369,1,1
12,1370,1,1
12,1371,1,1
12,1372,1,1
12,1373,1,1
12,1374,1,1
12,1375,1,1
12,1376,1,1
12,1377,1,1
12,1378,1,1
12,1379,1,1
12,1380,1,1
12,1381,1,1
12,1382,1,1
12,1383,1,1
12,1384,1,1
12,1385,1,1
12,1386,1,1
12,1387,1,1
12,1388,1,1
12,1389,1,1
12,1390,1,1
12,1391,1,1
12,1392,1,1
12,1393,1,1
12,1394,1,1
12,1395,1,1
12,1396,1,1
12,1397,1,1
12,1398,1,1
12,1399,1,1
12,1400,1,1
12,1401,1,1
12,1402,1,1
12,1403,1,1
12,1404,1,1
12,1405,1,1
12,1406,1,1
12,1407,1,1
12,1408,1,1
12,1409,1,1
12,1410,1,1
12,1411,1,1
12,1412,1,1
12,1413,1,1
12,1414,1,1
12,1415,1,1
12,1416,1,1
12,1417,1,1
12,1418,1,1
12,1419,1,1
12,1420,1,1
12,1421,1,1
12,1422,1,1
12,1423,1,1
12,1424,1,1
12,1425,1,1
12,1426,1,1
12,1427,1,1
12,1428,1,1
12,1429,1,1
12,1430,1,1
12,1431,1,1
12,1432,1,1
12,1433,1,1
12,1434,1,1
12,1435,1,1
12,1436,1,1
12,1437,1,1
12,1438,1,1
12,1439,1,1
13,0,1,1
13,1,1,1
13,2,1,1
13,3,1,1
13,4,1,1
13,5,1,1
13,6,1,1
13,7,1,1
13,8,1,1
13,9,1,1
13,10,1,1
13,11,1,1
13,12,1,1
13,13,1,1
13,14,1,1
13,15,1,1
13,16,1,1
13,17,1,1
13,18,1,1
13,19,1,1
13,20,1,1
13,21,1,1
13,22,1,1
13,23,1,1
13,24,1,1
13,25,1,1
13,26,1,1
13,27,1,1
13,28,1,1
13,29,1,1
13,30,1,1
13,31,1,1
13,32,1,1
13,33,1,1
13,34,1,1
13,35,1,1
13,36,1,1
13,37,1,1
13,38,1,1
13,39,1,1
13,40,1,1
13,41,1,1
13,42,1,1
13,43,1,1
13,44,1,1
13,45,1,1
13,46,1,1
13,47,1,1
13,48,1,1
13,49,1,1
13,50,1,1
13,51,1,1
13,52,1,1
13,53,1,1
13,54,1,1
13,55,1,1
13,56,1,1
13,57,1,1
13,58,1,1
13,59,1,1
13,60,1,1
13,61,1,1
13,62,1,1
13,63,1,1
13,64,1,1
13,65,1,1
13,66,1,1
13,67,1,1
13,68,1,1
13,69,1,1
13,70,1,1
13,71,1,1
13,72,1,1
13,73,1,1
13,74,1,1
13,75,1,1
13,76,1,1
13,77,1,1
13,78,1,1
13,79,1,1
13,80,1,1
13,81,1,1
13,82,1,1
13,83,1,1
13,84,1,1
13,85,1,1
13,86,1,1
13,87,1,1
13,88,1,1
13,89,1,1
13,90,1,1
13,91,1,1
13,92,1,1
13,93,1,1
13,94,1,1
13,95,1,1
13,96,1,1
13,97,1,1
13,98,1,1
13,99,1,1
13,100,1,1
13,101,1,1
13,102,1,1
13,103,1,1
13,104,1,1
13,105,1,1
13,106,1,1
13,107,1,1
13,108,1,1
13,109,1,1
13,110,1,1
13,111,1,1
13,112,1,1
13,113,1,1
13,114,1,1
13,115,1,1
13,116,1,1
13,117,1,1
13,118,1,1
13,119,1,1
13,120,1,1
13,121,1,1
13,122,1,1
13,123,1,1
13,124,1,1
13,125,1,1
13,126,1,1
13,127,1,1
13,128,1,1
13,129,1,1
13,130,1,1
13,131,1,1
13,132,1,1
13,133,1,1
13,134,1,1
13,135,1,1
13,136,1,1
13,137,1,1
13,138,1,1
13,139,1,1
13,140,1,1
13,141,1,1
13,142,1,1
13,143,1,1
13,144,1,1
13,145,1,1
13,146,1,1
13,147,1,1
13,148,1,1
13,149,1,1
13,150,1,1
13,151,1,1
13,152,1,1
13,153,1,1
13,154,1,1
13,155,1,1
13,156,1,1
13,157,1,1
13,158,1,1
13,159,1,1
13,160,1,1
13,161,1,1
13,162,1,1
13,163,1,1
13,164,1,1
13,165,1,1
13,166,1,1
13,167,1,1
13,168,1,1
13,169,1,1
13,170,1,1
13,171,1,1
13,172,1,1
13,173,1,1
13,174,1,1
13,175,1,1
13,176,1,1
13,177,1,1
13,178,1,1
13,179,1,1
13,180,1,1
13,181,1,1
13,182,1,1
13,183,1,1
13,184,1,1
13,185,1,1
13,186,1,1
13,187,1,1
13,188,1,1
13,189,1,1
13,190,1,1
13,191,1,1
13,192,1,1
13,193,1,1
13,194,1,1
13,195,1,1
13,196,1,1
13,197,1,1
13,198,1,1
13,199,1,1
13,200,1,1
13,201,1,1
13,202,1,1
13,203,1,1
13,204,1,1
13,205,1,1
13,206,1,1
13,207,1,1
13,208,1,1
13,209,1,1
13,210,1,1
13,211,1,1
13,212,1,1
13,213,1,1
13,214,1,1
13,215,1,1
13,216,1,1
13,217,1,1
13,218,1,1
13,219,1,1
13,220,1,1
13,221,1,1
13,222,1,1
13,223,1,1
13,224,1,1
13,225,1,1
13,226,1,1
13,227,1,1
13,228,1,1
13,229,1,1
13,230,1,1
13,231,1,1
13,232,1,1
13,233,1,1
13,234,1,1
13,235,1,1
13,236,1,1
13,237,1,1
13,238,1,1
13,239,1,1
13,240,1,1
13,241,1,1
13,242,1,1
13,243,1,1
13,244,1,1
13,245,1,1
13,246,1,1
13,247,1,1
13,248,1,1
13,249,1,1
13,250,1,1
13,251,1,1
13,252,1,1
13,253,1,1
13,254,1,1
13,255,1,1
13,256,1,1
13,257,1,1
13,258,1,1
13,259,1,1
13,260,1,1
13,261,1,1
13,262,1,1
13,263,1,1
13,264,1,1
13,265,1,1
13,266,1,1
13,267,1,1
13,268,1,1
13,269,1,1
13,270,1,1
13,271,1,1
13,272,1,1
13,273,1,1
13,274,1,1
13,275,1,1
13,276,1,1
13,277,1,1
13,278,1,1
13,279,1,1
13,280,1,1
13,281,1,1
13,282,1,1
13,283,1,1
13,284,1,1
13,285,1,1
13,286,1,1
13,287,1,1
13,288,1,1
13,289,1,1
13,290,1,1
13,291,1,1
13,292,1,1
13,293,1,1
13,294,1,1
13,295,1,1
13,296,1,1
13,297,1,1
13,298,1,1
13,299,1,1
13,300,1,1
13,301,1,1
13,302,1,1
13,303,1,1
13,304,1,1
13,305,1,1
13,306,1,1
13,307,1,1
13,308,1,1
13,309,1,1
13,310,1,1
13,311,1,1
13,312,1,1
13,313,1,1
13,314,1,1
13,315,1,1
13,316,1,1
13,317,1,1
13,318,1,1
13,319,1,1
13,320,1,1
13,321,1,1
13,322,1,1
13,323,1,1
13,324,1,1
13,325,1,1
13,326,1,1
13,327,1,1
13,328,1,1
13,329,1,1
13,330,1,1
13,331,1,1
13,332,1,1
13,333,1,1
13,334,1,1
13,335,1,1
13,336,1,1
13,337,1,1
13,338,1,1
13,339,1,1
13,340,1,1
13,341,1,1
13,342,1,1
13,343,1,1
13,344,1,1
13,345,1,1
13,346,1,1
13,347,1,1
13,348,1,1
13,349,1,1
13,350,1,1
13,351,1,1
13,352,1,1
13,353,1,1
13,354,1,1
13,355,1,1
13,356,1,1
13,357,1,1
13,358,1,1
13,359,1,1
13,360,1,1
13,361,1,1
13,362,1,1
13,363,1,1
13,364,1,1
13,365,1,1
13,366,1,1
13,367,1,1
13,368,1,1
13,369,1,1
13,370,1,1
13,371,1,1
13,372,1,1
13,373,1,1
13,374,1,1
13,375,1,1
13,376,1,1
13,377,1,1
13,378,1,1
13,379,1,1
13,380,1,1
13,381,1,1
13,382,1,1
13,383,1,1
13,384,1,1
13,385,1,1
13,386,1,1
13,387,1,1
13,388,1,1
13,389,1,1
13,390,1,1
13,391,1,1
13,392,1,1
13,393,1,1
13,394,1,1
13,395,1,1
13,396,1,1
13,397,1,1
13,398,1,1
13,399,1,1
13,400,1,1
13,401,1,1
13,402,1,1
13,403,1,1
13,404,1,1
13,405,1,1
13,406,1,1
13,407,1,1
13,408,1,1
13,409,1,1
13,410,1,1
13,411,1,1
13,412,1,1
13,413,1,1
13,414,1,1
13,415,1,1
13,416,1,1
13,417,1,1
13,418,1,1
13,419,1,1
13,420,1,1
13,421,1,1
13,422,1,1
13,423,1,1
13,424,1,1
13,425,1,1
13,426,1,1
13,427,1,1
13,428,1,1
13,429,1,1
13,430,1,1
13,431,1,1
13,432,1,1
13,433,1,1
13,434,1,1
13,435,1,1
13,436,1,1
13,437,1,1
13,438,1,1
13,439,1,1
13,440,1,1
13,441,1,1
13,442,1,1
13,443,1,1
13,444,1,1
13,445,1,1
13,446,1,1
13,447,1,1
13,448,1,1
13,449,1,1
13,450,1,1
13,451,1,1
13,452,1,1
13,453,1,1
13,454,1,1
13,455,1,1
13,456,1,1
13,457,1,1
13,458,1,1
13,459,1,1
13,460,1,1
13,461,1,1
13,462,1,1
13,463,1,1
13,464,1,1
13,465,1,1
13,466,1,1
13,467,1,1
13,468,1,1
13,469,1,1
13,470,1,1
13,471,1,1
13,472,1,1
13,473,1,1
13,474,1,1
13,475,1,1
13,476,1,1
13,477,1,1
13,478,1,1
13,479,1,1
13,480,1,1
13,481,1,1
13,482,1,1
13,483,1,1
13,484,1,1
13,485,1,1
13,486,1,1
13,487,1,1
13,488,1,1
13,489,1,1
13,490,1,1
13,491,1,1
13,492,1,1
13,493,1,1
13,494,1,1
13,495,1,1
13,496,1,1
13,497,1,1
13,498,1,1
13,499,1,1
13,500,1,1
13,501,1,1
13,502,1,1
13,503,1,1
13,504,1,1
13,505,1,1
13,506,1,1
13,507,1,1
13,508,1,1
13,509,1,2
13,510,1,2
13,511,1,5
13,512,1,5
13,513,1,5
13,514,6,7
13,515,9,7
13,516,9,8
13,517,9,8
13,518,9,8
13,519,9,8
13,520,9,8
13,521,10,11
13,522,10,11
13,523,10,11
13,524,12,13
13,525,12,13
13,526,12,13
13,527,12,13
13,528,12,13
13,529,12,13
13,530,12,13
13,531,12,13
13,532,14,15
13,533,14,15
13,534,14,15
13,535,14,15
13,536,14,15
13,537,14,15
13,538,14,15
13,539,14,15
13,540,14,15
13,541,14,15
13,542,14,15
13,543,14,15
13,544,14,15
13,545,14,15
13,546,14,15
13,547,14,15
13,548,14,15
13,549,14,15
13,550,14,15
13,551,14,15
13,552,14,15
13,553,14,15
13,554,14,15
13,555,14,15
13,556,14,15
13,557,14,15
13,558,14,15
13,559,14,15
13,560,14,15
13,561,14,15
13,562,14,15
13,563,14,15
13,564,14,15
13,565,14,15
13,566,14,15
13,567,14,15
13,568,14,15
13,569,14,15
13,570,14,15
13,571,14,15
13,572,14,15
13,573,14,15
13,574,14,15
13,575,14,15
13,576,14,15
13,577,14,15
13,578,14,15
13,579,14,15
13,580,14,15
13,581,14,15
13,582,14,15
13,583,14,15
13,584,14,15
13,585,14,15
13,586,14,15
13,587,14,15
13,588,14,15
13,589,14,15
13,590,14,15
13,591,14,15
13,592,14,15
13,593,14,15
13,594,14,15
13,595,14,15
13,596,14,15
13,597,14,15
13,598,14,15
13,599,14,15
13,600,14,15
13,601,14,15
13,602,14,15
13,603,14,15
13,604,14,15
13,605,14,15
13,606,14,15
13,607,14,15
13,608,14,15
13,609,14,15
13,610,14,15
13,611,14,15
13,612,14,15
13,613,14,15
13,614,14,15
13,615,14,15
13,616,14,15
13,617,14,15
13,618,14,15
13,619,14,15
13,620,14,15
13,621,14,15
13,622,14,15
13,623,14,15
13,624,14,15
13,625,14,15
13,626,14,15
13,627,14,15
13,628,14,15
13,629,14,15
13,630,14,15
13,631,14,15
13,632,14,15
13,633,14,15
13,634,14,15
13,635,14,15
13,636,14,15
13,637,14,15
13,638,14,15
13,639,14,15
13,640,14,15
13,641,14,15
13,642,14,15
13,643,14,15
13,644,14,15
13,645,14,15
13,646,14,15
13,647,14,15
13,648,14,15
13,649,14,15
13,650,14,15
13,651,14,15
13,652,14,15
13,653,14,15
13,654,14,15
13,655,14,15
13,656,14,15
13,657,14,15
13,658,14,15
13,659,14,15
13,660,14,15
13,661,14,15
13,662,14,15
13,663,14,15
13,664,14,15
13,665,14,15
13,666,14,15
13,667,14,15
13,668,14,15
13,669,14,15
13,670,14,15
13,671,14,15
13,672,14,15
13,673,14,15
13,674,14,15
13,675,14,15
13,676,14,15
13,677,14,15
13,678,14,15
13,679,14,15
13,680,14,15
13,681,14,15
13,682,14,15
13,683,14,15
13,684,14,15
13,685,14,15
13,686,14,15
13,687,14,15
13,688,14,15
13,689,14,15
13,690,1,2
13,691,4,3
13,692,1,5
13,693,1,5
13,694,1,5
13,695,1,5
13,696,6,7
13,697,9,7
13,698,9,8
13,699,9,8
13,700,9,8
13,701,9,8
13,702,9,8
13,703,9,8
13,704,10,11
13,705,10,11
13,706,10,11
13,707,10,11
13,708,12,13
13,709,13,13
13,710,12,13
13,711,12,13
13,712,12,13
13,713,12,13
13,714,14,15
13,715,1,1
13,716,1,1
13,717,1,1
13,718,1,1
13,719,1,1
13,720,1,1
13,721,1,1
13,722,1,1
13,723,1,1
13,724,1,1
13,725,1,1
13,726,1,1
13,727,1,1
13,728,1,1
13,729,1,1
13,730,1,1
13,731,1,1
13,732,1,1
13,733,1,1
13,734,1,1
13,735,1,1
13,736,1,1
13,737,1,1
13,738,1,1
13,739,1,1
13,740,1,1
13,741,1,1
13,742,1,1
13,743,1,1
13,744,1,1
13,745,1,1
13,746,1,1
13,747,1,1
13,748,1,1
13,749,1,1
13,750,1,1
13,751,1,1
13,752,1,1
13,753,1,1
13,754,1,1
13,755,1,1
13,756,1,1
13,757,1,1
13,758,1,1
13,759,1,1
13,760,1,1
13,761,1,1
13,762,1,1
13,763,1,1
13,764,1,1
13,765,1,1
13,766,1,1
13,767,1,1
13,768,1,1
13,769,1,1
13,770,1,1
13,771,1,1
13,772,1,1
13,773,1,1
13,774,1,1
13,775,1,1
13,776,1,1
13,777,1,1
13,778,1,1
13,779,1,1
13,780,1,1
13,781,1,1
13,782,1,1
13,783,1,1
13,784,1,1
13,785,1,1
13,786,1,1
13,787,1,1
13,788,1,1
13,789,1,1
13,790,1,1
13,791,1,1
13,792,1,1
13,793,1,1
13,794,1,1
13,795,1,1
13,796,1,1
13,797,1,1
13,798,1,1
13,799,1,1
13,800,1,1
13,801,1,1
13,802,1,1
13,803,1,1
13,804,1,1
13,805,1,1
13,806,1,1
13,807,1,1
13,808,1,1
13,809,1,1
13,810,1,1
13,811,1,1
13,812,1,1
13,813,1,1
13,814,1,1
13,815,1,1
13,816,1,1
13,817,1,1
13,818,1,1
13,819,1,1
13,820,1,1
13,821,1,1
13,822,1,1
13,823,1,1
13,824,1,1
13,825,1,1
13,826,1,1
13,827,1,1
13,828,1,1
13,829,1,1
13,830,1,1
13,831,1,1
13,832,1,1
13,833,1,1
13,834,1,1
13,835,1,1
13,836,1,1
13,837,1,1
13,838,1,1
13,839,1,1
13,840,1,1
13,841,1,1
13,842,1,1
13,843,1,1
13,844,1,1
13,845,1,1
13,846,1,1
13,847,1,1
13,848,1,1
13,849,1,1
13,850,1,1
13,851,1,1
13,852,1,1
13,853,1,1
13,854,1,1
13,855,1,1
13,856,1,1
13,857,1,1
13,858,1,1
13,859,1,1
13,860,1,1
13,861,1,1
13,862,1,1
13,863,1,1
13,864,1,1
13,865,1,1
13,866,1,1
13,867,1,1
13,868,1,1
13,869,1,1
13,870,1,1
13,871,1,1
13,872,1,1
13,873,1,1
13,874,1,1
13,875,1,1
13,876,1,1
13,877,1,1
13,878,1,1
13,879,1,1
13,880,1,1
13,881,1,1
13,882,1,1
13,883,1,1
13,884,1,1
13,885,1,1
13,886,1,1
13,887,1,1
13,888,1,1
13,889,1,1
13,890,1,1
13,891,1,1
13,892,1,1
13,893,1,1
13,894,1,1
13,895,1,1
13,896,1,1
13,897,1,1
13,898,1,1
13,899,1,1
13,900,1,1
13,901,1,1
13,902,1,1
13,903,1,1
13,904,1,1
13,905,1,1
13,906,1,1
13,907,1,1
13,908,1,1
13,909,1,1
13,910,1,1
13,911,1,1
13,912,1,1
13,913,1,1
13,914,1,1
13,915,1,1
13,916,1,1
13,917,1,1
13,918,1,1
13,919,1,1
13,920,1,1
13,921,1,1
13,922,1,1
13,923,1,1
13,924,1,1
13,925,1,1
13,926,1,1
13,927,1,1
13,928,1,1
13,929,1,1
13,930,1,1
13,931,1,1
13,932,1,1
13,933,1,1
13,934,1,1
13,935,1,1
13,936,1,1
13,937,1,1
13,938,1,1
13,939,1,1
13,940,1,1
13,941,1,1
13,942,1,1
13,943,1,1
13,944,1,1
13,945,1,1
13,946,1,1
13,947,1,1
13,948,1,1
13,949,1,1
13,950,1,1
13,951,1,1
13,952,1,1
13,953,1,1
13,954,1,1
13,955,1,1
13,956,1,1
13,957,1,1
13,958,1,1
13,959,1,1
13,960,1,1
13,961,1,1
13,962,1,1
13,963,1,1
13,964,1,1
13,965,1,1
13,966,1,1
13,967,1,1
13,968,1,1
13,969,1,1
13,970,1,1
13,971,1,1
13,972,1,1
13,973,1,1
13,974,1,1
13,975,1,1
13,976,1,1
13,977,1,1
13,978,1,1
13,979,1,1
13,980,1,1
13,981,1,1
13,982,1,1
13,983,1,1
13,984,1,1
13,985,1,1
13,986,1,1
13,987,1,1
13,988,1,1
13,989,1,1
13,990,1,1
13,991,1,1
13,992,1,1
13,993,1,1
13,994,1,1
13,995,1,1
13,996,1,1
13,997,1,1
13,998,1,1
13,999,1,1
13,1000,1,1
13,1001,1,1
13,1002,1,1
13,1003,1,1
13,1004,1,1
13,1005,1,1
13,1006,1,1
13,1007,1,1
13,1008,1,1
13,1009,1,1
13,1010,1,1
13,1011,1,1
13,1012,1,1
13,1013,1,1
13,1014,1,1
13,1015,1,1
13,1016,1,1
13,1017,1,1
13,1018,1,1
13,1019,1,1
13,1020,1,1
13,1021,1,1
13,1022,1,1
13,1023,1,1
13,1024,1,1
13,1025,1,1
13,1026,1,1
13,1027,1,1
13,1028,1,1
13,1029,1,1
13,1030,1,1
13,1031,1,1
13,1032,1,1
13,1033,1,1
13,1034,1,1
13,1035,1,1
13,1036,1,1
13,1037,1,1
13,1038,1,1
13,1039,1,1
13,1040,1,1
13,1041,1,1
13,1042,1,1
13,1043,1,1
13,1044,1,1
13,1045,1,1
13,1046,1,1
13,1047,1,1
13,1048,1,1
13,1049,1,1
13,1050,1,1
13,1051,1,1
13,1052,1,1
13,1053,1,1
13,1054,1,1
13,1055,1,1
13,1056,1,1
13,1057,1,1
13,1058,1,1
13,1059,1,1
13,1060,1,1
13,1061,1,1
13,1062,1,1
13,1063,1,1
13,1064,1,1
13,1065,1,1
13,1066,1,1
13,1067,1,1
13,1068,1,1
13,1069,1,1
13,1070,1,1
13,1071,1,1
13,1072,1,1
13,1073,1,1
13,1074,1,1
13,1075,1,1
13,1076,1,1
13,1077,1,1
13,1078,1,1
13,1079,1,1
13,1080,1,1
13,1081,1,1
13,1082,1,1
13,1083,1,1
13,1084,1,1
13,1085,1,1
13,1086,1,1
13,1087,1,1
13,1088,1,1
13,1089,1,1
13,1090,1,1
13,1091,1,1
13,1092,1,1
13,1093,1,1
13,1094,1,1
13,1095,1,1
13,1096,1,1
13,1097,1,1
13,1098,1,1
13,1099,1,1
13,1100,1,1
13,1101,1,1
13,1102,1,1
13,1103,1,1
13,1104,1,1
13,1105,1,1
13,1106,1,1
13,1107,1,1
13,1108,1,1
13,1109,1,1
13,1110,1,1
13,1111,1,1
13,1112,1,1
13,1113,1,1
13,1114,1,1
13,1115,1,1
13,1116,1,1
13,1117,1,1
13,1118,1,1
13,1119,1,1
13,1120,1,1
13,1121,1,1
13,1122,1,1
13,1123,1,1
13,1124,1,1
13,1125,1,1
13,1126,1,1
13,1127,1,1
13,1128,1,1
13,1129,1,1
13,1130,1,1
13,1131,1,1
13,1132,1,1
13,1133,1,1
13,1134,1,1
13,1135,1,1
13,1136,1,1
13,1137,1,1
13,1138,1,1
13,1139,1,1
13,1140,1,1
13,1141,1,1
13,1142,1,1
13,1143,1,1
13,1144,1,1
13,1145,1,1
13,1146,1,1
13,1147,1,1
13,1148,1,1
13,1149,1,1
13,1150,1,1
13,1151,1,1
13,1152,1,1
13,1153,1,1
13,1154,1,1
13,1155,1,1
13,1156,1,1
13,1157,1,1
13,1158,1,1
13,1159,1,1
13,1160,1,1
13,1161,1,1
13,1162,1,1
13,1163,1,1
13,1164,1,1
13,1165,1,1
13,1166,1,1
13,1167,1,1
13,1168,1,1
13,1169,1,1
13,1170,1,1
13,1171,1,1
13,1172,1,1
13,1173,1,1
13,1174,1,1
13,1175,1,1
13,1176,1,1
13,1177,1,1
13,1178,1,1
13,1179,1,1
13,1180,1,1
13,1181,1,1
13,1182,1,1
13,1183,1,1
13,1184,1,1
13,1185,1,1
13,1186,1,1
13,1187,1,1
13,1188,1,1
13,1189,1,1
13,1190,1,1
13,1191,1,1
13,1192,1,1
13,1193,1,1
13,1194,1,1
13,1195,1,1
13,1196,1,1
13,1197,1,1
13,1198,1,1
13,1199,1,1
13,1200,1,1
13,1201,1,1
13,1202,1,1
13,1203,1,1
13,1204,1,1
13,1205,1,1
13,1206,1,1
13,1207,1,1
13,1208,1,1
13,1209,1,1
13,1210,1,1
13,1211,1,1
13,1212,1,1
13,1213,1,1
13,1214,1,1
13,1215,1,1
13,1216,1,1
13,1217,1,1
13,1218,1,1
13,1219,1,1
13,1220,1,1
13,1221,1,1
13,1222,1,1
13,1223,1,1
13,1224,1,1
13,1225,1,1
13,1226,1,1
13,1227,1,1
13,1228,1,1
13,1229,1,1
13,1230,1,1
13,1231,1,1
13,1232,1,1
13,1233,1,1
13,1234,1,1
13,1235,1,1
13,1236,1,1
13,1237,1,1
13,1238,1,1
13,1239,1,1
13,1240,1,1
13,1241,1,1
13,1242,1,1
13,1243,1,1
13,1244,1,1
13,1245,1,1
13,1246,1,1
13,1247,1,1
13,1248,1,1
13,1249,1,1
13,1250,1,1
13,1251,1,1
13,1252,1,1
13,1253,1,1
13,1254,1,1
13,1255,1,1
13,1256,1,1
13,1257,1,1
13,1258,1,1
13,1259,1,1
13,1260,1,1
13,1261,1,1
13,1262,1,1
13,1263,1,1
13,1264,1,1
13,1265,1,1
13,1266,1,1
13,1267,1,1
13,1268,1,1
13,1269,1,1
13,1270,1,1
13,1271,1,1
13,1272,1,1
13,1273,1,1
13,1274,1,1
13,1275,1,1
13,1276,1,1
13,1277,1,1
13,1278,1,1
13,1279,1,1
13,1280,1,1
13,1281,1,1
13,1282,1,1
13,1283,1,1
13,1284,1,1
13,1285,1,1
13,1286,1,1
13,1287,1,1
13,1288,1,1
13,1289,1,1
13,1290,1,1
13,1291,1,1
13,1292,1,1
13,1293,1,1
13,1294,1,1
13,1295,1,1
13,1296,1,1
13,1297,1,1
13,1298,1,1
13,1299,1,1
13,1300,1,1
13,1301,1,1
13,1302,1,1
13,1303,1,1
13,1304,1,1
13,1305,1,1
13,1306,1,1
13,1307,1,1
13,1308,1,1
13,1309,1,1
13,1310,1,1
13,1311,1,1
13,1312,1,1
13,1313,1,1
13,1314,1,1
13,1315,1,1
13,1316,1,1
13,1317,1,1
13,1318,1,1
13,1319,1,1
13,1320,1,1
13,1321,1,1
13,1322,1,1
13,1323,1,1
13,1324,1,1
13,1325,1,1
13,1326,1,1
13,1327,1,1
13,1328,1,1
13,1329,1,1
13,1330,1,1
13,1331,1,1
13,1332,1,1
13,1333,1,1
13,1334,1,1
13,1335,1,1
13,1336,1,1
13,1337,1,1
13,1338,1,1
13,1339,1,1
13,1340,1,1
13,1341,1,1
13,1342,1,1
13,1343,1,1
13,1344,1,1
13,1345,1,1
13,1346,1,1
13,1347,1,1
13,1348,1,1
13,1349,1,1
13,1350,1,1
13,1351,1,1
13,1352,1,1
13,1353,1,1
13,1354,1,1
13,1355,1,1
13,1356,1,1
13,1357,1,1
13,1358,1,1
13,1359,1,1
13,1360,1,1
13,1361,1,1
13,1362,1,1
13,1363,1,1
13,1364,1,1
13,1365,1,1
13,1366,1,1
13,1367,1,1
13,1368,1,1
13,1369,1,1
13,1370,1,1
13,1371,1,1
13,1372,1,1
13,1373,1,1
13,1374,1,1
13,1375,1,1
13,1376,1,1
13,1377,1,1
13,1378,1,1
13,1379,1,1
13,1380,1,1
13,1381,1,1
13,1382,1,1
13,1383,1,1
13,1384,1,1
13,1385,1,1
13,1386,1,1
13,1387,1,1
13,1388,1,1
13,1389,1,1
13,1390,1,1
13,1391,1,1
13,1392,1,1
13,1393,1,1
13,1394,1,1
13,1395,1,1
13,1396,1,1
13,1397,1,1
13,1398,1,1
13,1399,1,1
13,1400,1,1
13,1401,1,1
13,1402,1,1
13,1403,1,1
13,1404,1,1
13,1405,1,1
13,1406,1,1
13,1407,1,1
13,1408,1,1
13,1409,1,1
13,1410,1,1
13,1411,1,1
13,1412,1,1
13,1413,1,1
13,1414,1,1
13,1415,1,1
13,1416,1,1
13,1417,1,1
13,1418,1,1
13,1419,1,1
13,1420,1,1
13,1421,1,1
13,1422,1,1
13,1423,1,1
13,1424,1,1
13,1425,1,1
13,1426,1,1
13,1427,1,1
13,1428,1,1
13,1429,1,1
13,1430,1,1
13,1431,1,1
13,1432,1,1
13,1433,1,1
13,1434,1,1
13,1435,1,1
13,1436,1,1
13,1437,1,1
13,1438,1,1
13,1439,1,1
14,0,1,1
14,1,1,1
14,2,1,1
14,3,1,1
14,4,1,1
14,5,1,1
14,6,1,1
14,7,1,1
14,8,1,1
14,9,1,1
14,10,1,1
14,11,1,1
14,12,1,1
14,13,1,1
14,14,1,1
14,15,1,1
14,16,1,1
14,17,1,1
14,18,1,1
14,19,1,1
14,20,1,1
14,21,1,1
14,22,1,1
14,23,1,1
14,24,1,1
14,25,1,1
14,26,1,1
14,27,1,1
14,28,1,1
14,29,1,1
14,30,1,1
14,31,1,1
14,32,1,1
14,33,1,1
14,34,1,1
14,35,1,1
14,36,1,1
14,37,1,1
14,38,1,1
14,39,1,1
14,40,1,1
